project_a,project_b,weight_a,weight_b
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.","Node.js/browser debugging utility with color output, namespace filtering, and formatters.",0.52471166106,0.47528833894
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.",Node.js stream piping utility with environment variable configuration and broad compatibility.,0.01248257071,0.98751742929
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.","SVGR transforms SVGs into React components, offering flexible configuration and build tool support.",0.57322444158,0.42677555842
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.","Mocha: JavaScript test framework with async support, rich matchers, and a flexible reporter API.",0.11940755865,0.88059244135
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.","JavaScript immutable state management library with TypeScript, focused on performance and featuring patches.",0.78281094217,0.21718905783
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.","JavaScript source map library with Rust/WebAssembly for performance, featuring original/generated mappings and spec tests.",0.7984189723,0.2015810277
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.","JavaScript positioning library offering performant, accessible UI element placement with React/Vue integrations.",0.41129775738,0.58870224262
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.","Node.js Fetch API implementation with streaming, redirects, and modern ESM support.",0.71118968221,0.28881031779
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.","Go library detects terminal connections across diverse OS (Windows, macOS, Linux, BSD, etc.).",0.74839019498,0.25160980502
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.","Rust command-line parser clap offers dynamic completion, enhanced help, and optimized value parsing.",0.56246338559,0.43753661441
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.","Node.js Snappy compression/decompression library focused on performance, cross-platform compatibility, and maintenance.",0.9988109394,0.0011890606
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.","ESLint plugin enforcing import best practices, resolving paths, with TypeScript support and performance optimizations.",0.5189174289,0.4810825711
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.",AbortController polyfill for consistent cross-browser AbortSignal/AbortController API usage (TypeScript).,0.1438356164,0.8561643836
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.","Coinbase Wallet SDK: Connect dApps via WalletLink, injected providers, and smart wallets (iOS/Android).",0.00924702774,0.99075297226
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.",Object-schema: A config merging/validation library with subschema support and custom error handling.,0.3396828576,0.6603171424
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.","Boa: A high-performance, embeddable JavaScript engine written in Rust, featuring a CLI and modules.",0.46849650016,0.53150349984
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.","Pandas: Python data analysis library with PyArrow backend, CoW, and enhanced string dtype.",0.04364756343,0.95635243657
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.",parse5: Fast HTML parser/serializer in TypeScript with robust testing and comprehensive documentation.,0.93167701865,0.06832298135
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.","JavaScript Ethereum library (ethers.js v6) with enhanced providers, contracts, wallets, and EIP-4844 support.",0.4946236559,0.5053763441
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.",CLI tool in Go for generating optimized addition chains for cryptographic scalar multiplication.,0.02912621359,0.97087378641
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.",Node.js library providing Git's .gitignore functionality with TypeScript support and robust pattern matching.,0.9933774834,0.0066225166
"Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.","FlatBuffers: efficient cross-platform serialization library with code generation, schema evolution, and broad language support.",0.0625,0.9375
"PostCSS: A JavaScript-based CSS transformer with plugin support, evolving since 2013 with focus on performance and AST.","Node.js module loads .env files, supports multi-line values, error handling, and secure .env.vault files.",0.91498187285,0.08501812715
"PostCSS: A JavaScript-based CSS transformer with plugin support, evolving since 2013 with focus on performance and AST.","Go WebRTC library enabling P2P communication with simulcast, data channels, and WASM support.",0.5542774803,0.4457225197
"PostCSS: A JavaScript-based CSS transformer with plugin support, evolving since 2013 with focus on performance and AST.","Go library providing GNU Readline-like interactive input with history, autocompletion, and Vim mode.",0.9318013043,0.0681986957
